Square Customer ID,Salesforce Contact ID,First Visit,Last Visit,Transaction Count, Total Spend ,Email Subscription Status
8MM5GKMAA95ZRW62JFJ0K9RC30,,8/15/2017,8/15/2017,1,$150.00 ,unknown
BPWG5Q26W960YZR4GG16TBPDJM,,7/18/2018,7/18/2018,1,$100.00 ,
G5FW3KB5PN1XAX275N74T2Y1JG,,6/27/2017,6/27/2017,1,$50.00 ,
V657F85WEH347A3684066RSDCG,,7/15/2022,7/15/2022,1,$9.00 ,unknown
KKT1A76SBD2BN8JDHSRRA33G9M,,7/24/2021,7/24/2021,1,$482.00 ,bounced
MQA6PA74DD3HTQ322NMMT6E650,,6/2/2018,12/29/2020,2,$34.00 ,unknown
MFYDX9HGSN17X6V3QF9AMWVD3W,,9/8/2020,9/8/2020,1,$80.00 ,unknown
VXDY6J9SNX234J4SP7KWS34HT4,,9/15/2015,9/24/2015,2,$121.50 ,
B88R6MKH85JR6ST1TBZ2T00CXM,,2/11/2023,2/11/2023,1,$20.00 ,unknown
SE0XJWSJ591HV7SAY0MW329DVR,,5/31/2022,5/31/2022,1,$15.00 ,
R7KKN8HTS55FWZTXV2CRP5B3EW,,6/22/2019,6/22/2019,1,$20.00 ,unknown
5Q26V42M0X6MF0GBP63AB3TQW4,,6/3/2021,6/3/2021,1,$20.00 ,unknown
N04292BM4162TPTNSRW409RM4W,,5/16/2017,5/16/2017,1,$16.00 ,
1RNFBX78990NS3XGX56T2MQ7SM,,8/12/2022,8/12/2022,1,$33.00 ,
7E378XAK353Y8WCT4BCW2CKTAR,,9/6/2018,9/6/2018,1,$100.00 ,unknown
SV9BS5AFZ16V6P0SD5HK9F43DG,,8/17/2016,8/18/2016,2,$92.28 ,
WCNCWSVH4X0317RTPVF6WZFEWW,,10/5/2021,10/5/2021,1,$80.00 ,unknown
VMZ66P68YBSFS760C5FH213C4R,,1/19/2023,1/19/2023,1,$20.00 ,unknown
N721P80FHH6V4P4ZX5SRVD9V10,,1/28/2017,12/13/2022,7,$399.00 ,unknown
87CMBG8K1X6G8TJ945PE1S1HAW,,1/13/2018,1/13/2018,1,$115.00 ,unsubscribed
MD2MPKAC7558WQWWVZ8J9T7MBC,,9/5/2015,9/5/2015,2,$135.00 ,
NC6TQRX4SN2M5CNXT6M97BZPS4,,2/15/2020,2/15/2020,1,$12.00 ,
ST8J3DYT055A6KHTXMS2T7QRVM,,6/3/2016,6/3/2016,1,$11.00 ,
ZMNNFY1QPD378NXNN6RA3WE160,,6/20/2019,6/20/2019,1,$200.00 ,
6K3EH67PB92ZDB843ZQY710KDC,,7/16/2020,7/16/2020,1,$150.00 ,unknown
WCD8HGGFMX687E9XN1H48S14ZM,,3/20/2021,3/20/2021,1,$500.00 ,unknown
8V8XV0D8X13G2RWJYN88BG0B2R,,3/7/2017,3/7/2017,1,$125.00 ,unknown
N5W4NG50FH5HCTKSATMVMWJP98,,4/2/2016,4/2/2016,1,$17.00 ,
A57K8YVEMH4PCTEPZDE2S770ZC,,3/27/2019,3/27/2019,1,$50.00 ,
T2CFH453AD0T0X2EM95SDB7VYM,,12/4/2018,12/4/2018,1,$10.00 ,unknown
5T7VW0XQJX6FPV9BDJBCGF8W7M,,4/13/2019,4/13/2019,1,$155.00 ,unknown
02X8X78V7D1757VNAJMW1MDXV0,,8/23/2022,8/23/2022,1,$325.00 ,unknown
7A11T6D4CX2GMZARAHAZQPZPTG,,8/8/2017,8/8/2017,1,$8.00 ,
MC1SBKYF415N7ED3JYH50QNKGR,,8/6/2021,8/6/2021,1,$15.00 ,unsubscribed
PJ5H0NX0S563QE3XE88HQN8JRM,,11/19/2022,11/19/2022,2,$600.00 ,
8BGY4WZ6XH7MH7KP4JBCKJ9MKM,,6/2/2020,6/2/2020,1,$12.00 ,
A33VYEVW0H78D5FFN2B4TWHE5C,,3/25/2021,3/25/2021,1,$300.00 ,unknown
DY7WFWVCBH4F72G8MPQ268CWWG,,6/2/2022,6/2/2022,1,$12.00 ,
W36BBR55G4H2CA0AMS27CF6EWG,,2/12/2023,2/12/2023,1,$20.00 ,unknown
Y9M4HHHSFS5SPM1VQQDP139C8G,,6/29/2017,6/29/2017,1,$100.00 ,unknown
DMJN5XW6N13XQ5S19Z2W35DZQM,,9/15/2020,9/15/2020,1,$25.00 ,
GDRAJ35Q1X7GQ19WXW955AKHW0,,12/20/2022,12/20/2022,1,$370.00 ,
25GB366S555CCKSFB214ERGNCC,,3/26/2016,3/26/2016,1,$37.00 ,
8K6QGS9YV52GZ858XRWN1EGDK4,,9/11/2020,10/16/2020,2,$400.00 ,unknown
RSCY6VMZD10PMXYM4H9KYR67VC,,4/9/2016,4/9/2016,1,$95.00 ,unknown
7H6S9B1VFN2WHADXJ7NAZ3ANRR,,6/24/2022,6/24/2022,1,$45.00 ,
A0PX5GPXJN1Y72HBT3PDWYQTCG,,5/3/2022,5/3/2022,1,$64.00 ,
NT125F4F496E3362PYY2M2RSAW,,4/16/2022,4/16/2022,1,$350.00 ,unknown
TTNBXH596H4A8GBMBFN8JY36BW,,6/30/2018,10/12/2019,4,$182.75 ,unknown
KQA7A3YR016NN87YHTEY29TK90,,9/30/2021,9/30/2021,1,$350.00 ,unknown
Z19CQFS5YH7JTW6M6RZWJZ7PKR,,6/25/2016,6/25/2016,1,$145.00 ,unknown
ZM3ZJ4ZFFH53NB1Q3TD999KXR4,,8/24/2022,8/24/2022,1,$124.00 ,unknown
K9S4KE6QJN7J6WD7JREJNDRAY0,,6/8/2017,6/8/2017,1,$150.00 ,unknown
8QW3AG1RD53P7BTMSTY14PVHDM,,8/21/2020,8/21/2020,1,$20.00 ,
0SEW3N5W854TPQ3FXPTFR9XJKR,,6/14/2019,6/14/2019,1,$200.00 ,
SMC0KH2XG91FWVCP2PNVXB5R88,,9/21/2016,11/23/2016,3,$142.00 ,
ZN1TRN3BJD5PJJBXKK55HEYX1M,,7/30/2016,7/30/2016,1,$172.50 ,
QT5ND0PTKH19XBGT3MGM1P01A4,,10/9/2021,12/28/2021,2,$382.00 ,unknown
NW31HMYN3N1YVA7J0SVT4T016R,,11/9/2019,11/9/2019,1,$12.00 ,
0P439C6M0S5YD06DY6P6YQ8K08,,10/8/2020,10/8/2020,2,$110.00 ,unsubscribed
JC9CCDNM3X3AK0ZFC7Y05FQWFM,,2/16/2021,2/16/2021,1,$75.00 ,unknown
PMQF9MT21H7D3BZVH6D8CD8W18,,12/10/2022,12/10/2022,1,$45.00 ,
XKV6VWK4QD2H6XPHK4954TCZH0,,7/18/2018,7/18/2018,1,$25.00 ,
NQ3H4ZXT695JNCCSRYYA9MS92G,,8/31/2021,8/31/2021,1,$25.00 ,
C0SF7YPJ2549VDPTD2REPHH2WG,,7/16/2020,7/16/2020,1,$25.00 ,
PG5NNARD4N38796RBRZ0KX57QG,,7/20/2021,7/20/2021,1,$250.00 ,unknown
ZFC7CBR4WH12GV035HEJB9EQ30,,8/15/2017,8/15/2017,1,$195.00 ,
4YE3TXCCM50RH3Y4G91NTPYTQC,,5/14/2022,9/17/2022,3,$607.00 ,unknown
Q0N2F110011CYPBGXBKFY1HMXC,,10/10/2015,2/20/2016,2,$32.00 ,
RR2B83QZED7XWSZCZDK1TT1JY0,,12/26/2015,12/26/2015,1,$15.00 ,unknown
T4WEWV3GN173K1CEG7HZ069QYM,,5/13/2022,5/13/2022,1,$150.00 ,unknown
7R41XGYY5S3CH1WRASMSS9FW78,,8/31/2019,8/31/2019,1,$50.00 ,unknown
93K014BGGH1YTQ39896YA4WEXW,,9/26/2015,10/13/2015,2,$21.00 ,
92XDKKH33X4GGQ8GKCN9C7PKQC,,11/11/2017,11/11/2017,1,$15.00 ,
6HDAHG2HDS1VK6KTNCW2G1D8R0,,2/23/2021,2/23/2021,1,$200.00 ,unknown
C9EYFP4J254XTGXW9T0N9W2XSC,,3/31/2018,5/16/2018,2,$192.00 ,
NEGMK00E8X3Y5FXHG3J74AQY1G,,4/16/2020,4/16/2020,1,$75.00 ,
B1TX6KYMYD3PX0PAZ5BE2XK9X4,,7/2/2022,9/22/2022,2,$38.00 ,
BB7555JNE977GJ44FCVVECE710,,2/7/2017,10/6/2018,2,$27.05 ,unknown
Q7QTG4PEJTJ67Y9ENQ34RGRPW4,,2/25/2023,2/25/2023,1,$18.00 ,
1T898WBB8X7X0M7D64RA5ESWAW,,4/26/2016,4/26/2016,1,$5.00 ,unknown
P1869457GX7FQDHD8DTDG30KS8,,6/8/2022,1/19/2023,11,$452.70 ,unknown
TKPGY322YD5FJQMT855EPQZ8RM,,7/24/2018,7/24/2018,1,$200.00 ,
MQSZH3RP3974524E9XY1DPQ2X4,,4/29/2021,4/29/2021,1,$300.00 ,unknown
E1N1BP8AHH7KDBK8WJWNRG0250,,8/28/2020,8/28/2020,1,$35.00 ,
AZMWXJ4QW56J56SQZ8M9NG5PY0,,7/12/2022,7/12/2022,1,$210.00 ,unknown
D64FBCG4BX6Y9DQVMFEC4RA5SG,,6/26/2021,6/9/2022,5,$210.00 ,unknown
FKTJ9YN21D6JAYMYBNT26RYB4W,,8/14/2018,8/14/2018,1,$150.00 ,unknown
KH9HKNF31X2XD2ZMTZXHRNJN8W,,7/2/2020,7/16/2020,2,$41.00 ,unknown
J929ZDKMBX2QGGSWMWKD9CTSVR,,6/27/2015,6/27/2015,3,$55.00 ,unknown
MCCB6XJZ4X7XK9SHVP33T7KJWG,,6/1/2022,6/1/2022,1,$161.00 ,unknown
ZWPAXGNKAS7Y3EGHYF93NT6TDW,,4/20/2021,4/20/2021,1,$21.00 ,
A8CDNEHAXN2S6NY12ZAJE9MV8G,,4/27/2019,4/27/2019,1,$15.00 ,
147TQV1N8X2Q9C92YB9Y6CS6F0,,9/2/2021,9/2/2021,1,$500.00 ,
CGRATZ0ZEH53VFSXJ0B0HMYC0C,,11/30/2022,11/30/2022,1,$190.30 ,unknown
VSY4W3AXE13BQEN7K5209X3S2C,,4/30/2020,4/30/2020,1,$40.00 ,
9FN0ANM2CX46MZBFQ7VECMFYM8,,10/13/2018,10/13/2018,1,$7.00 ,
Q6JYWBJKBH00WR9J0MSHK8XBER,,5/30/2019,5/30/2019,1,$86.25 ,unknown
YB1Z0YFTMX1T18CG4P68DC0G3C,,5/7/2020,5/7/2020,1,$50.00 ,
9V4DYP95Z52QEMJV1QBMAA2Y38,,6/29/2016,6/29/2016,1,$20.00 ,unknown
81AFN4SJQ57NNC9RQ5YYDS4J1G,,6/2/2020,6/2/2020,1,$64.00 ,
M4CGR7ZXT157CR469VC1VDWFB8,,5/21/2019,5/21/2019,1,$10.00 ,
ET3WY2CZFN4RSANPXJ6SA9XMN8,,3/11/2020,3/11/2020,1,$70.00 ,
ZV3HX2NSPH3K313KP7WJNJ67B8,,1/14/2023,1/14/2023,1,$350.00 ,
0SPT3RY35H4RX6W8G8W92S0FFW,,8/12/2021,8/12/2021,1,$30.00 ,unknown
XCEKEMCPJ545B72NRPYT2QY2S4,,7/7/2020,7/7/2020,1,$200.00 ,unknown
6P8GKQP9QX52F3MRCM01SWEWWR,,6/1/2022,6/1/2022,1,$300.00 ,unknown
47BDKTVSM12VH156KEYYCRXA90,,10/5/2021,10/5/2021,1,$20.00 ,
4HBETK1BH50ZH8WV3Y7H9SSMKC,,6/18/2022,6/18/2022,1,$28.00 ,
AV8G8K7YT12N90ADR56B7PXDKR,,5/5/2022,5/5/2022,1,$85.50 ,unknown
T1SZZ5NWJ13GCHHXEBQS61S4E8,,7/15/2017,7/15/2017,1,$225.00 ,unknown
ZBCZY6CDEA5YJGE6WT5B1JVDWG,,8/23/2022,8/23/2022,1,$93.50 ,
EMNSDEB74N3WX8E8DEXX28KVXM,,5/15/2020,5/15/2020,1,$200.00 ,unknown
XNZZ6PERTS7273FBZC7KCVHPZ8,,7/7/2020,7/7/2020,1,$200.00 ,unknown
RZ5SQ10XG922QAWN24DW3FEQ5W,,9/7/2021,9/7/2021,1,$12.65 ,
VX7E3AM04D3T10JAYH0E5TG4KR,,6/23/2022,6/23/2022,1,$320.85 ,
FYZRX2ANM579RMK0F2F33011Z8,,6/24/2017,6/24/2017,1,$180.00 ,unknown
KCK8JT3ZC92CYXAT1XSP387TWG,,7/9/2016,7/9/2016,2,$28.00 ,unknown
SE6HPTJRY15N120C9NX5B370TR,,8/23/2022,10/8/2022,3,$563.75 ,unknown
9CWJ2TEM4H0HMVAPEN2W5F9M00,,9/29/2018,9/29/2018,1,$30.00 ,
0CSWA7PSFS4PV9QTGPSFWQRKB8,,8/13/2022,8/13/2022,1,$50.00 ,
A02RTBZM454J136W9854BPH5WW,,8/6/2020,8/6/2020,1,$100.00 ,
99WZ0W7A9D0N2PWHSY94JAKV3M,,11/10/2018,7/23/2021,5,$217.00 ,unknown
KS72S4DDP13CX8E662TF6H89CW,,6/12/2020,6/12/2020,1,$15.00 ,
RQX3QZS36X7B52BVF97PPQFBFC,,11/23/2022,2/17/2023,2,$295.75 ,unknown
97Q3Z22QZS7DK0T58ZDVFXQZHM,,12/11/2020,12/11/2020,1,$10.00 ,unknown
FTE7XWA08S6EFD1FCPKS1T7848,,7/29/2021,7/29/2021,1,$50.00 ,
3T7HSPZDMS3FTJKCK4ACQZ6RXM,,7/7/2018,8/14/2018,2,$33.00 ,
GA1784DZ5D44N44ZFP1Y71P638,,10/15/2020,10/15/2020,1,$125.00 ,
ZVR7CE17TD21135TG2YN67DE60,,9/28/2021,9/28/2021,1,$10.00 ,
FE6RE2XH5N38JQNZR5JMEPG6G8,,3/22/2019,3/22/2019,1,$31.25 ,unknown
8EKD924YX55XQ9XREXECW58K7M,,5/28/2021,5/28/2021,1,$55.00 ,unknown
WWA975GJHN6MPK9C88QGE4PSY0,,6/8/2017,8/27/2019,4,$266.00 ,
9A1E3WVDRN66B8BS28TMFZG9NR,,7/27/2021,7/27/2021,1,$11.00 ,unknown
CZJRJWD1715ZAXVBZ04XX11E18,,3/22/2016,3/22/2016,1,$5.00 ,
J45VVZ5HWH6EYXQGEH5Q7YNBBW,,9/23/2017,10/3/2017,2,$12.00 ,
M8AGNV5JYH68K3MT2DT5K3A10W,,7/24/2020,7/24/2020,1,$100.00 ,
7M1EYQD7VD5GQ9PAC5QV53FXRM,,6/4/2022,7/2/2022,2,$105.00 ,
J769VA98HN4PH9WS8HR1FPVE6C,,8/17/2019,8/17/2019,1,$20.00 ,
SW30GM5S9149X29NPTTFB4TX00,,9/6/2022,9/6/2022,1,$30.99 ,
8E3A9179W934S23AHXS6GK0HB4,,3/26/2022,3/26/2022,1,$380.00 ,
Q35F6CRY494X1FPYZX9M8EV564,,7/8/2021,7/8/2021,1,$160.00 ,unknown
XPS15RRDZ57YS37CVZFBERAABR,,1/14/2020,1/14/2020,1,$215.00 ,
EZR2YCGQBX0CRPEKBPWQ7XKDGW,,10/5/2018,10/5/2018,1,$14.40 ,
FFE2YXWRZD4MTKX6TP5KXSMKVW,,3/26/2016,4/2/2016,3,$45.00 ,
DWKF8JA5A91N0NJGCJPDJ1KXFM,,6/24/2017,6/24/2017,1,$47.00 ,unknown
98BB8B8HKH0XEV92R9R9C1F0Y4,,11/3/2016,11/3/2016,1,$150.00 ,
17CWX6GBRN4Y9D98S4BY9AM0K8,,5/11/2021,5/11/2021,1,$10.00 ,unknown
RZZFMNF6BX55MR75VGVV9YGYE8,,6/19/2018,6/19/2018,2,$125.00 ,unknown
GW2TVS2WWS07YGDFTFFW8BT4XG,,4/20/2019,4/20/2019,1,$285.00 ,
6PY6RBPVS95VJP42DNFBKQ4FX0,,4/27/2018,4/27/2018,1,$16.00 ,unknown
WZRNBHXZGN0HDFAZ5439T77DS8,,4/2/2020,4/2/2020,1,$150.00 ,
VG2RV3ZA2H4QS6XYX20CA7G6F0,,3/12/2022,3/12/2022,1,$325.00 ,unknown
BAN5CWVWT16B0Q88TVB53MF6ZM,,4/20/2016,4/20/2016,1,$20.00 ,unknown
ZZQS7D494D1DYM2JN2JGJ602YG,,9/2/2017,9/2/2017,1,$75.00 ,
4BWCKMF8XN73B8W4N31W2GSCXC,,7/27/2021,8/3/2021,2,$75.00 ,unknown
2P3TCYYD4D0ZVAKNEF6P7VKNPG,,5/28/2022,5/28/2022,1,$35.00 ,
XTN64JRRNS6T1E12AJPHY6XNR4,,5/11/2022,5/11/2022,1,$15.00 ,
W148FF1XFN71TMSKJ6NT8X37A4,,8/4/2016,8/4/2016,1,$70.00 ,
KQPTG9PB252PEKQ28632X6205C,,5/7/2016,5/7/2016,1,$23.00 ,
9BQ1CB605S4GQ5VJEMFAECGGK0,,3/22/2022,8/30/2022,4,$453.00 ,unknown
7CM66N12R14ZARZCTZAGTNNT8C,,6/22/2016,6/22/2016,1,$35.00 ,
G3BMJFQ0H10NH6Z4JTDZM7NKR4,,8/30/2019,8/31/2019,2,$55.00 ,
JMF65MTYTX5TFECB3JPQNAGNSG,,6/4/2021,6/4/2021,1,$30.00 ,
588QGJEG8CSJGCRM6SGNYXG9PR,,2/11/2023,2/11/2023,1,$350.00 ,unknown
8E4WP2JR5D1T1AAG863PCFWX74,,3/5/2022,3/5/2022,1,$350.00 ,unknown
0NDS24WE0512FBCDKZ6W28AGAC,,1/18/2023,1/18/2023,1,$17.25 ,
HVVGQKAPM52FQE5D27ZTK1ZJPM,,3/14/2023,3/14/2023,1,$24.15 ,
Q1QCPEEE2S07QA43ENYDYPBKYG,,11/9/2022,12/6/2022,2,$90.00 ,
0GDK5K6HS97N794JGK8DJJZZW8,,6/29/2022,6/29/2022,1,$200.00 ,unknown
DNANWRP7757N1D3GJZ0VWK3C1C,,12/18/2020,12/18/2020,1,$215.00 ,unknown
4A1CW9Q8W55CXDG8QFYY4SVBSR,,9/13/2019,11/5/2019,2,$64.40 ,unknown
059T9WNTC132F6999HM0223W2W,,9/24/2019,9/24/2019,1,$115.00 ,unknown
55T2QJBFMX4E32B6QX1GWZG2BG,,7/1/2021,7/1/2021,1,$415.00 ,unknown
R683PZSWEX32QBNVWS9CZ9K57R,,6/4/2022,6/4/2022,1,$108.00 ,unknown
KRQ695VAMX0HH0DH57QVHJA7B4,,8/28/2021,8/11/2022,38,"$5,818.00 ",
SJXFEMCR4X0R2VTJ5K9P1FVBFR,,7/6/2017,7/6/2017,1,$175.00 ,bounced
YEV596ZH1H3412Z4VFCPM7TVK8,,6/29/2022,6/29/2022,2,$284.00 ,unknown
8T968F6R7N1D7C6J8DG7B4MHHR,,3/15/2022,3/15/2022,1,,
FQR5NVR8TN0Q8GGK13AMGJC3G0,,7/26/2016,7/26/2016,1,$7.00 ,unknown
MZ1KX3WCVS101A9SBWA3MZ8FN8,,8/11/2022,8/11/2022,1,$287.50 ,unknown
CC8DE59B057CNBGC7JN0FFBWX8,,8/26/2022,8/26/2022,1,$178.80 ,
F4F0ZZRF9S5E13WKD33EBCJYH8,,4/2/2022,4/2/2022,1,$100.00 ,
13PQ3670PH6RHDAHX9CT3W9Z00,,1/21/2021,7/27/2021,2,$50.00 ,unknown
H44WF1SRHS1P0YCWF2VQ6HKTKM,,2/25/2017,2/25/2017,1,$40.00 ,
0C5T94PTKS4KV0SFSCQSRBVCFG,,10/3/2019,10/3/2019,1,$8.00 ,
B1YTTPPM5B2HZNE4XHPQA0X6EW,,9/27/2022,9/27/2022,1,$17.00 ,
Q326DX7JZ1658HYPT1WG41N4E0,,8/1/2015,9/15/2015,2,$91.00 ,unknown
3B2MVGSTCX4Q0HVZF2FBG5WVK4,,7/19/2018,7/19/2018,1,$5.00 ,unknown
G6T4ZSB7QS3EB43087EGK1YWWW,,8/10/2022,8/10/2022,1,$8.00 ,
PB3XC6HDYS61VB7ZYWFAGHHTNM,,2/12/2021,2/12/2021,1,$40.00 ,unknown
RC6PD8BQG929N4EAZJ3Z00TJ48,,2/19/2022,3/11/2022,2,$260.00 ,
B6ZF0KHY1D61GT6V0R16DGAB28,,8/24/2016,8/24/2016,1,$7.00 ,
D15M94HSRH4A0XCXSQHQY1MA44,,10/11/2018,10/11/2018,1,$100.00 ,
JYZ03KMRDH7JSBT9QZD75SPE48,,5/6/2021,3/19/2022,2,$600.00 ,unknown
CD2PJYGXFX3AX4S1J7GPMXX67W,,10/21/2022,10/21/2022,1,$410.00 ,unknown
4EBQK1RPK92C5B5K23AXFFVWDR,,9/23/2021,9/23/2021,1,$60.00 ,
25D7172RK96S8RQTHFJJTFMKGC,,5/30/2017,5/30/2017,1,$20.00 ,
FA43EXWJE94Q0R1P08EMKZJSD4,,9/1/2016,9/1/2016,1,$10.00 ,
XBHWW0XS3D0C8K80QXBEDQMZTM,,8/18/2018,8/18/2018,1,$18.00 ,
FH609X7DHD79CKCWV60T9D24X0,,2/21/2017,2/21/2017,1,$222.00 ,unknown
4P39JQXAKS5BND98EFBNSXMVVW,,8/10/2021,8/14/2021,2,$445.00 ,unknown
3W2ZPPZ2S97V6SD0GPK684KV28,,8/30/2018,8/30/2018,1,$10.00 ,
D8W423M22X2XATA09W9AWPN3VC,,8/31/2018,8/31/2018,1,$100.00 ,
TEWXZ5GTK14NAZ5THGD028DSG0,,5/25/2017,5/25/2017,1,$185.00 ,unknown
REKC2D8RNS5RVE9RKXP7S113V8,,4/17/2021,7/17/2021,2,$530.00 ,unknown
GEMDJYXS690YGZYWSQRZRB17KG,,5/21/2016,7/11/2019,2,$256.00 ,
RGNZ33W4D10SN292HSSE4BSWER,,9/22/2022,9/22/2022,1,$25.00 ,unknown
0B7WM6GCSN7BPX0RMPQGB5W428,,7/22/2017,3/24/2018,3,$105.95 ,unknown
AYHR0XF3N92M14MBP5YKP89QWM,,6/22/2016,7/27/2016,4,$53.00 ,unknown
H1CF9BQ7CN7N17W16ND2QWE6AM,,4/3/2021,4/3/2021,1,$200.00 ,unknown
4ADRNR6MX534V3BWJQA4QPQJJR,,1/24/2023,1/24/2023,1,$30.00 ,unknown
Y5P26S453158K5ZA55ADQ9B66M,,5/20/2021,5/20/2021,1,$168.00 ,unknown
YZWWN2QWV97GTZKQ56ARRMPCGR,,6/14/2019,6/29/2019,2,$25.00 ,
80B1KX002S6TV25G1CHSYCYB8G,,8/24/2019,8/24/2019,1,$22.00 ,unknown
YQFCT8MRTH6BCTMB3ZD2GZAX2C,,6/27/2019,6/27/2019,1,$50.00 ,
MXDN2GFKRH0XD8CX4CHBQRQDDM,,8/9/2022,8/9/2022,1,$11.00 ,
GT5NX5XMJH1G6JN3YXSBETYS34,,4/23/2018,4/23/2018,1,$6.00 ,
95X8GMSFWN2374QSMGJD8G1FSW,,8/7/2021,8/7/2021,1,$450.00 ,
62P2QFJ6J91DX01CP946BF4XSG,,9/10/2020,9/10/2020,1,$21.00 ,bounced
MCVY2K5XWH03Z174381V7RTTWW,,10/22/2020,10/22/2020,1,$17.25 ,unknown
486KYW50MS4APYA868X5MM2FK0,,8/31/2018,8/31/2018,1,$7.00 ,
0G36HP609S0J74ZQW07BTWQRSM,,12/15/2020,7/27/2021,2,$472.50 ,unknown
10WG8M9HE14YD2YNRA75DW8VZG,,8/13/2020,8/13/2020,1,$15.00 ,unknown
YF2GB5E9C97JBFE2EH1W02M61M,,8/14/2019,4/3/2021,2,$167.25 ,
QZXKE7KQJH0J76GPXHG9GW5Z18,,9/29/2020,9/29/2020,1,$35.00 ,
XBZ9SN2AR14F79D7D4WN5Q1978,,3/12/2020,3/12/2020,1,$175.00 ,unknown
0QWB50PXDN3QCK4F2QYKTWSE7R,,5/16/2019,5/16/2019,1,$74.75 ,unknown
Z1X010SJVX7V9FCDKP1F0MMDRM,,7/24/2020,7/24/2020,1,$13.75 ,
P05Q1PVDGN5V2XZ3K1GHZRTADC,,7/5/2018,7/5/2018,1,$50.00 ,
ESFG8KEMDN2W5CGMKKXXB19T30,,6/1/2022,10/15/2022,3,$139.00 ,
TR4R5FS4156MD3HNW14SGTXC78,,9/18/2021,9/18/2021,1,$15.00 ,
5WQRB0MNZS2T542EH2HYZ7EH6R,,6/22/2022,6/22/2022,1,$267.95 ,
D6D49B235H46VBMZSPPV1K8M48,,8/10/2021,8/10/2021,1,$14.00 ,unknown
XBJHG7SXY13DHAXH16MV0JJG7C,,12/7/2022,12/7/2022,1,$72.00 ,
386WQ93P5X63JTRFHQ41H98B1W,,5/17/2019,5/17/2019,1,$5.00 ,unknown
XP4JM0AK6S1RRPZ5VERWZRT95G,,4/1/2017,4/1/2017,1,$12.00 ,
E27BSW7TNH4F3FPCT859VV2D58,,8/21/2020,8/21/2020,1,$100.00 ,unknown
EA7F0HTCGN4314CJDG5K19JH7W,,4/5/2022,4/5/2022,1,$278.00 ,unknown
EXJ5XBRJXS1617EW085A2V3FWR,,10/15/2022,10/15/2022,1,$140.80 ,
36VFGZKE8X17AZGH3HCH3YQZS4,,6/20/2017,6/20/2017,1,$24.00 ,unknown
F9Q9502KPD66N3D28H5ZEFN8Z8,,5/1/2020,5/1/2020,1,$220.00 ,
YXCY71651N2GQ542B2DDGS722G,,8/17/2022,8/17/2022,1,$172.50 ,
ZG8ZDHSA651YGQ8ZW9D728JBK0,,6/23/2018,6/23/2018,1,$30.00 ,
WPPY50PEM11VN5Q7NQT4V7NPE0,,4/17/2021,4/17/2021,1,$60.00 ,unknown
MV3GJ0T7FD3HYZ2DHSR4J2093R,,3/13/2018,3/13/2018,1,$90.00 ,unknown
JR539ZADHD0ZEGKBMD3TZQ3QSW,,6/29/2017,6/29/2017,1,$18.00 ,
16PHGG5ASS632HVG05TKP5DESW,,1/8/2019,1/11/2019,2,$10.00 ,
CEASK6VAXX4XS95X97BYXYR460,,4/16/2021,5/7/2021,2,$22.00 ,unknown
NT1CA6HZX11BQ3RD483HZYJWYG,,7/13/2021,7/13/2021,1,$24.00 ,unknown
MCDD17AF055F0KPAGYCX00ZGT4,,9/28/2018,1/6/2022,9,$722.40 ,unknown
6GFNWBNCTD2M955DT1HQX80820,,11/5/2021,11/5/2021,1,$15.00 ,unknown
SYH9M41CT54Q0S4HS0TWTKVKDG,,6/21/2018,8/26/2021,5,$140.50 ,
6R4VMZ1A455FB1S572XQ058JAR,,8/13/2021,8/13/2021,1,$18.00 ,
DV45N980NH66Q3M5XXYADD8MJ8,,5/4/2017,6/9/2020,2,$150.00 ,unknown
H7Z55G3PYH1RSANRQFT5DZFV3C,,1/29/2017,11/9/2019,9,$158.25 ,
C5T49S2W691RCJTRS8J3VH1CCC,,3/22/2016,3/22/2016,1,$200.00 ,
CQD24KJQ3D4499N0C95XXQ1N0C,,5/7/2020,5/7/2020,1,$21.00 ,unknown
Y0P2YQ3MV15AWXQRVZ5GKY6W3R,,4/10/2019,4/10/2019,1,$250.00 ,
JGZ46RFDFN0TQ74KSSQ16PV660,,8/6/2021,8/6/2021,1,$220.00 ,unknown
9Z0H7JTJ2S62AZF5QCTCHW9208,,4/3/2018,8/28/2018,3,$38.00 ,
2SFH6HY82X1M3CV0K0F45Y249C,,5/14/2020,5/14/2020,1,$14.00 ,unknown
R6R4X2X7S103QD6BC04J9AX9FM,,4/1/2021,4/1/2021,1,$16.00 ,
TNN66AVVMD3HN9Z50C54SE4328,,8/3/2021,8/3/2021,1,$150.00 ,unknown
H2W2EZJYA14DKNAH15S7EAQ5Z0,,3/16/2023,3/16/2023,1,$9.00 ,unknown
AT8YRFTCQX7M3F0PT1HTE0AN1R,,7/14/2022,7/14/2022,1,$132.00 ,unknown
2MNA9XKRDS7AN8TBS58BPBDPV0,,10/29/2020,9/2/2021,2,$83.00 ,unknown
VV51NXG5X55ACG5B9FPZPMGNB0,,3/24/2018,3/24/2018,1,$25.00 ,unknown
8G3JCSJA0N5JX40XEP6SZX7H7M,,2/3/2022,2/3/2022,1,$300.00 ,unknown
WFS2J6MF1X3RPG4RMN4Z4J6GX4,,6/12/2018,5/16/2019,2,$15.00 ,
